Chromosome,Start,End,peak_id
chr17,78356368,78356869,135363
chr17,78359940,78360441,135364
chr17,78360698,78361199,135365
chr17,78364787,78365288,135366
chr17,78366429,78366930,135367
chr17,78375685,78376186,135368
chr17,78377310,78377811,135369
chr17,78378421,78378922,135370
chr17,78379091,78379592,135371
chr17,78381586,78382087,135372
chr17,78384052,78384553,135373
chr17,78385549,78386050,135374
chr17,78386251,78386752,135375
chr17,78388482,78388983,135376
chr17,78390621,78391122,135377
chr17,78401962,78402463,135378
chr17,78407562,78408063,135379
chr17,78412986,78413487,135380
chr17,78412417,78412918,135381
chr17,78414041,78414542,135382
chr17,78414845,78415346,135383
chr17,78416360,78416861,135384
chr17,78416890,78417391,135385
chr17,78421952,78422453,135386
chr17,78425511,78426012,135387
chr17,78429524,78430025,135388
chr17,78431435,78431936,135389
chr17,78432580,78433081,135390
chr17,78433119,78433620,135391
chr17,78434786,78435287,135392
chr17,78436774,78437275,135393
chr17,78437299,78437800,135394
chr17,78438271,78438772,135395
chr17,78439102,78439603,135396
chr17,78440652,78441153,135397
chr17,78442626,78443127,135398
chr17,78445520,78446021,135399
chr17,78448432,78448933,135400
chr17,78449966,78450467,135401
chr17,78451024,78451525,135402
chr17,78456313,78456814,135403
chr17,78472562,78473063,135404
chr17,78474638,78475139,135405
chr17,78478558,78479059,135406
chr17,78481879,78482380,135407
chr17,78484570,78485071,135408
chr17,78487032,78487533,135409
chr17,78493420,78493921,135410
chr17,78496260,78496761,135411
chr17,78497033,78497534,135412
chr17,78501712,78502213,135413
chr17,78531122,78531623,135414
chr17,78532898,78533399,135415
chr17,78534974,78535475,135416
chr17,78535524,78536025,135417
chr17,78536497,78536998,135418
chr17,78537950,78538451,135419
chr17,78541776,78542277,135420
chr17,78557464,78557965,135421
chr17,78558333,78558834,135422
chr17,78558863,78559364,135423
chr17,78559579,78560080,135424
chr17,78563095,78563596,135425
chr17,78568408,78568909,135426
chr17,78567611,78568112,135427
chr17,78572219,78572720,135428
chr17,78578424,78578925,135429
chr17,78580361,78580862,135430
chr17,78583082,78583583,135431
chr17,78592343,78592844,135432
chr17,78595399,78595900,135433
chr17,78597844,78598345,135434
chr17,78599264,78599765,135435
chr17,78604746,78605247,135436
chr17,78613399,78613900,135437
chr17,78624425,78624926,135438
chr17,78627060,78627561,135439
chr17,78629611,78630112,135440
chr17,78631848,78632349,135441
chr17,78631339,78631840,135442
chr17,78630807,78631308,135443
chr17,78635905,78636406,135444
chr17,78637946,78638447,135445
chr17,78639356,78639857,135446
chr17,78644050,78644551,135447
chr17,78645812,78646313,135448
chr17,78652854,78653355,135449
chr17,78654248,78654749,135450
chr17,78656593,78657094,135451
chr17,78657352,78657853,135452
chr17,78657980,78658481,135453
chr17,78664443,78664944,135454
chr17,78665971,78666472,135455
chr17,78665117,78665618,135456
chr17,78666472,78666973,135457
chr17,78670841,78671342,135458
chr17,78671993,78672494,135459
chr17,78672721,78673222,135460
chr17,78674690,78675191,135461
chr17,78675503,78676004,135462
chr17,78676422,78676923,135463
chr17,78677615,78678116,135464
chr17,78679680,78680181,135465
chr17,78681902,78682403,135466
chr17,78681382,78681883,135467
chr17,78683579,78684080,135468
chr17,78682984,78683485,135469
chr17,78684129,78684630,135470
chr17,78682466,78682967,135471
chr17,78688986,78689487,135472
chr17,78692147,78692648,135473
chr17,78695134,78695635,135474
chr17,78697720,78698221,135475
chr17,78696531,78697032,135476
chr17,78698356,78698857,135477
chr17,78696029,78696530,135478
chr17,78706170,78706671,135479
chr17,78708459,78708960,135480
chr17,78708982,78709483,135481
chr17,78710439,78710940,135482
chr17,78712517,78713018,135483
chr17,78714469,78714970,135484
chr17,78716834,78717335,135485
chr17,78715766,78716267,135486
chr17,78717392,78717893,135487
chr17,78716269,78716770,135488
chr17,78718684,78719185,135489
chr17,78718105,78718606,135490
chr17,78719895,78720396,135491
chr17,78722314,78722815,135492
chr17,78725674,78726175,135493
chr17,78730437,78730938,135494
chr17,78731006,78731507,135495
chr17,78729665,78730166,135496
chr17,78732505,78733006,135497
chr17,78734675,78735176,135498
chr17,78736678,78737179,135499
chr17,78736097,78736598,135500
chr17,78737290,78737791,135501
chr17,78739396,78739897,135502
chr17,78742221,78742722,135503
chr17,78746212,78746713,135504
chr17,78747325,78747826,135505
chr17,78748677,78749178,135506
chr17,78747866,78748367,135507
chr17,78752351,78752852,135508
chr17,78753859,78754360,135509
chr17,78757743,78758244,135510
chr17,78759242,78759743,135511
chr17,78759889,78760390,135512
chr17,78758735,78759236,135513
chr17,78761032,78761533,135514
chr17,78766708,78767209,135515
chr17,78767743,78768244,135516
chr17,78769101,78769602,135517
chr17,78771705,78772206,135518
chr17,78772694,78773195,135519
chr17,78774888,78775389,135520
chr17,78774382,78774883,135521
chr17,78775989,78776490,135522
chr17,78779700,78780201,135523
chr17,78778811,78779312,135524
chr17,78777926,78778427,135525
chr17,78780212,78780713,135526
chr17,78780871,78781372,135527
chr17,78781385,78781886,135528
chr17,78782277,78782778,135529
chr17,78783694,78784195,135530
chr17,78785165,78785666,135531
chr17,78789513,78790014,135532
chr17,78793371,78793872,135533
chr17,78794860,78795361,135534
chr17,78798889,78799390,135535
chr17,78798057,78798558,135536
chr17,78800018,78800519,135537
chr17,78802426,78802927,135538
chr17,78803384,78803885,135539
chr17,78805240,78805741,135540
chr17,78804309,78804810,135541
chr17,78806429,78806930,135542
chr17,78807397,78807898,135543
chr17,78812982,78813483,135544
chr17,78817003,78817504,135545
chr17,78818898,78819399,135546
chr17,78824714,78825215,135547
chr17,78826360,78826861,135548
chr17,78827050,78827551,135549
chr17,78828408,78828909,135550
chr17,78840742,78841243,135551
chr17,78840094,78840595,135552
chr17,78839546,78840047,135553
chr17,78853663,78854164,135554
chr17,78862232,78862733,135555
chr17,78866653,78867154,135556
chr17,78865684,78866185,135557
chr17,78872442,78872943,135558
chr17,78873588,78874089,135559
chr17,78875698,78876199,135560
chr17,78879576,78880077,135561
chr17,78883102,78883603,135562
chr17,78882555,78883056,135563
chr17,78883790,78884291,135564
chr17,78885968,78886469,135565
chr17,78890469,78890970,135566
chr17,78889517,78890018,135567
chr17,78888870,78889371,135568
chr17,78891631,78892132,135569
chr17,78892777,78893278,135570
chr17,78902206,78902707,135571
chr17,78903637,78904138,135572
chr17,78903005,78903506,135573
chr17,78910859,78911360,135574
chr17,78915098,78915599,135575
chr17,78916099,78916600,135576
chr17,78917944,78918445,135577
chr17,78922777,78923278,135578
chr17,78923536,78924037,135579
chr17,78924051,78924552,135580
chr17,78925183,78925684,135581
chr17,78925697,78926198,135582
chr17,78930344,78930845,135583
chr17,78933794,78934295,135584
chr17,78933263,78933764,135585
chr17,78944947,78945448,135586
chr17,78946567,78947068,135587
chr17,78958799,78959300,135588
chr17,78965322,78965823,135589
chr17,78971222,78971723,135590
chr17,78974888,78975389,135591
chr17,78975640,78976141,135592
chr17,78976871,78977372,135593
chr17,78979761,78980262,135594
chr17,78985879,78986380,135595
chr17,78986830,78987331,135596
chr17,78988107,78988608,135597
chr17,78993102,78993603,135598
chr17,78994199,78994700,135599
chr17,78995955,78996456,135600
chr17,79002227,79002728,135601
chr17,79005347,79005848,135602
chr17,79007393,79007894,135603
chr17,79009535,79010036,135604
chr17,79008929,79009430,135605
chr17,79019475,79019976,135606
chr17,79024326,79024827,135607
chr17,79028463,79028964,135608
chr17,79030029,79030530,135609
chr17,79036507,79037008,135610
chr17,79038684,79039185,135611
chr17,79042283,79042784,135612
chr17,79045775,79046276,135613
chr17,79052081,79052582,135614
chr17,79054628,79055129,135615
chr17,79058746,79059247,135616
chr17,79057664,79058165,135617
chr17,79059350,79059851,135618
chr17,79065028,79065529,135619
chr17,79064525,79065026,135620
chr17,79074455,79074956,135621
chr17,79075235,79075736,135622
chr17,79082582,79083083,135623
chr17,79087514,79088015,135624
chr17,79090341,79090842,135625
chr17,79093547,79094048,135626
chr17,79094902,79095403,135627
chr17,79097243,79097744,135628
chr17,79097863,79098364,135629
chr17,79104844,79105345,135630
chr17,79113340,79113841,135631
chr17,79114768,79115269,135632
chr17,79116314,79116815,135633
chr17,79126089,79126590,135634
chr17,79132240,79132741,135635
chr17,79145437,79145938,135636
chr17,79158195,79158696,135637
chr17,79161217,79161718,135638
chr17,79183126,79183627,135639
chr17,79183789,79184290,135640
chr17,79187907,79188408,135641
chr17,79192451,79192952,135642
chr17,79235934,79236435,135643
chr17,79236590,79237091,135644
chr17,79237280,79237781,135645
chr17,79242911,79243412,135646
chr17,79244117,79244618,135647
chr17,79252865,79253366,135648
chr17,79261607,79262108,135649
chr17,79262692,79263193,135650
chr17,79275649,79276150,135651
chr17,79278900,79279401,135652
chr17,79281148,79281649,135653
chr17,79294437,79294938,135654
chr17,79299312,79299813,135655
chr17,79303757,79304258,135656
chr17,79304878,79305379,135657
chr17,79304297,79304798,135658
chr17,79305384,79305885,135659
chr17,79305980,79306481,135660
chr17,79306833,79307334,135661
chr17,79309597,79310098,135662
chr17,79334028,79334529,135663
chr17,79340755,79341256,135664
chr17,79340213,79340714,135665
chr17,79350331,79350832,135666
chr17,79356570,79357071,135667
chr17,79369584,79370085,135668
chr17,79377028,79377529,135669
chr17,79388428,79388929,135670
chr17,79391708,79392209,135671
chr17,79393231,79393732,135672
chr17,79396562,79397063,135673
chr17,79401010,79401511,135674
chr17,79400361,79400862,135675
chr17,79402387,79402888,135676
chr17,79412630,79413131,135677
chr17,79413660,79414161,135678
chr17,79420126,79420627,135679
chr17,79421592,79422093,135680
chr17,79437724,79438225,135681
chr17,79481413,79481914,135682
chr17,79495597,79496098,135683
chr17,79502469,79502970,135684
chr17,79555531,79556032,135685
chr17,79556241,79556742,135686
chr17,79560488,79560989,135687
chr17,79563576,79564077,135688
chr17,79564476,79564977,135689
chr17,79588596,79589097,135690
chr17,79607868,79608369,135691
chr17,79658821,79659322,135692
chr17,79671672,79672173,135693
chr17,79697214,79697715,135694
chr17,79699333,79699834,135695
chr17,79699995,79700496,135696
chr17,79703756,79704257,135697
chr17,79705412,79705913,135698
chr17,79708538,79709039,135699
chr17,79711697,79712198,135700
chr17,79722351,79722852,135701
chr17,79728491,79728992,135702
chr17,79732164,79732665,135703
chr17,79733058,79733559,135704
chr17,79736162,79736663,135705
chr17,79740305,79740806,135706
chr17,79741869,79742370,135707
chr17,79746073,79746574,135708
chr17,79747726,79748227,135709
chr17,79752192,79752693,135710
chr17,79753259,79753760,135711
chr17,79769908,79770409,135712
chr17,79777862,79778363,135713
chr17,79778747,79779248,135714
chr17,79777221,79777722,135715
chr17,79781754,79782255,135716
chr17,79789821,79790322,135717
chr17,79789264,79789765,135718
chr17,79790992,79791493,135719
chr17,79797004,79797505,135720
chr17,79800417,79800918,135721
chr17,79802674,79803175,135722
chr17,79804373,79804874,135723
chr17,79803654,79804155,135724
chr17,79807728,79808229,135725
chr17,79808608,79809109,135726
chr17,79810027,79810528,135727
chr17,79811237,79811738,135728
chr17,79812810,79813311,135729
chr17,79814916,79815417,135730
chr17,79817531,79818032,135731
chr17,79818306,79818807,135732
chr17,79822540,79823041,135733
chr17,79824916,79825417,135734
chr17,79826183,79826684,135735
chr17,79827247,79827748,135736
chr17,79828302,79828803,135737
chr17,79830741,79831242,135738
chr17,79831760,79832261,135739
chr17,79832350,79832851,135740
chr17,79836502,79837003,135741
chr17,79837197,79837698,135742
chr17,79839279,79839780,135743
chr17,79838467,79838968,135744
chr17,79837808,79838309,135745
chr17,79842845,79843346,135746
chr17,79843952,79844453,135747
chr17,79844693,79845194,135748
chr17,79845530,79846031,135749
chr17,79850543,79851044,135750
chr17,79852668,79853169,135751
chr17,79856243,79856744,135752
chr17,79860130,79860631,135753
chr17,79862408,79862909,135754
chr17,79867113,79867614,135755
chr17,79872702,79873203,135756
chr17,79874313,79874814,135757
chr17,79877031,79877532,135758
chr17,79888368,79888869,135759
chr17,79892422,79892923,135760
chr17,79893377,79893878,135761
chr17,79894021,79894522,135762
chr17,79902403,79902904,135763
chr17,79909599,79910100,135764
chr17,79915263,79915764,135765
chr17,79916063,79916564,135766
chr17,79921013,79921514,135767
chr17,79921531,79922032,135768
chr17,79924328,79924829,135769
chr17,79927316,79927817,135770
chr17,79928160,79928661,135771
chr17,79931339,79931840,135772
chr17,79933740,79934241,135773
chr17,79937432,79937933,135774
chr17,79936819,79937320,135775
chr17,79942781,79943282,135776
chr17,79950673,79951174,135777
chr17,79951467,79951968,135778
chr17,79960884,79961385,135779
chr17,79966643,79967144,135780
chr17,79970599,79971100,135781
chr17,79974765,79975266,135782
chr17,79984569,79985070,135783
chr17,79991551,79992052,135784
chr17,79993544,79994045,135785
chr17,79996998,79997499,135786
chr17,79997515,79998016,135787
chr17,80003475,80003976,135788
chr17,80005721,80006222,135789
chr17,80008331,80008832,135790
chr17,80014795,80015296,135791
chr17,80019799,80020300,135792
chr17,80022917,80023418,135793
chr17,80023809,80024310,135794
chr17,80025140,80025641,135795
chr17,80029264,80029765,135796
chr17,80036348,80036849,135797
chr17,80035747,80036248,135798
chr17,80035210,80035711,135799
chr17,80036976,80037477,135800
chr17,80063766,80064267,135801
chr17,80071538,80072039,135802
chr17,80082579,80083080,135803
chr17,80092848,80093349,135804
chr17,80092196,80092697,135805
chr17,80100446,80100947,135806
chr17,80101196,80101697,135807
chr17,80101831,80102332,135808
chr17,80103459,80103960,135809
chr17,80111607,80112108,135810
chr17,80112774,80113275,135811
chr17,80124252,80124753,135812
chr17,80127413,80127914,135813
chr17,80129331,80129832,135814
chr17,80131511,80132012,135815
chr17,80133239,80133740,135816
chr17,80137075,80137576,135817
chr17,80138159,80138660,135818
chr17,80138957,80139458,135819
chr17,80140196,80140697,135820
chr17,80141836,80142337,135821
chr17,80145958,80146459,135822
chr17,80147007,80147508,135823
chr17,80147514,80148015,135824
chr17,80152061,80152562,135825
chr17,80153029,80153530,135826
chr17,80160939,80161440,135827
chr17,80160408,80160909,135828
chr17,80162345,80162846,135829
chr17,80168601,80169102,135830
chr17,80179737,80180238,135831
chr17,80183835,80184336,135832
chr17,80185315,80185816,135833
chr17,80196010,80196511,135834
chr17,80204848,80205349,135835
chr17,80206685,80207186,135836
chr17,80212912,80213413,135837
chr17,80219419,80219920,135838
chr17,80220099,80220600,135839
chr17,80220698,80221199,135840
chr17,80230543,80231044,135841
chr17,80242442,80242943,135842
chr17,80251990,80252491,135843
chr17,80252856,80253357,135844
chr17,80254702,80255203,135845
chr17,80257466,80257967,135846
chr17,80260195,80260696,135847
chr17,80261372,80261873,135848
chr17,80260781,80261282,135849
chr17,80263342,80263843,135850
chr17,80263885,80264386,135851
chr17,80264450,80264951,135852
chr17,80265530,80266031,135853
chr17,80270814,80271315,135854
chr17,80272373,80272874,135855
chr17,80274277,80274778,135856
chr17,80274846,80275347,135857
chr17,80275377,80275878,135858
chr17,80278753,80279254,135859
chr17,80280817,80281318,135860
chr17,80283060,80283561,135861
chr17,80284523,80285024,135862
chr17,80288473,80288974,135863
chr17,80289549,80290050,135864
chr17,80295514,80296015,135865
chr17,80298840,80299341,135866
chr17,80300057,80300558,135867
chr17,80313349,80313850,135868
chr17,80315750,80316251,135869
chr17,80315101,80315602,135870
chr17,80319865,80320366,135871
chr17,80327422,80327923,135872
chr17,80328570,80329071,135873
chr17,80335056,80335557,135874
chr17,80343023,80343524,135875
chr17,80352934,80353435,135876
chr17,80354009,80354510,135877
chr17,80359607,80360108,135878
chr17,80361430,80361931,135879
chr17,80364156,80364657,135880
chr17,80364923,80365424,135881
chr17,80366062,80366563,135882
